60001	1369	0.03217099425260138
60001	60001	0.16329385890226347
60001	71272	0.028138603904528294
60001	79500	0.026604354798791315
60001	119766	0.02616697981363879
60001	135795	0.02192137378443285
60001	169225	0.024639731379087166
60001	175819	0.022295989634097155
60002	8595	0.07245537861235561
60002	60002	0.16565983597496364
60002	85362	0.0628675026615489
60002	141009	0.06426640792038758
60002	177530	0.03323493854777254
60002	177641	0.024349649430030203
60003	21527	0.038245619954193774
60003	23646	0.02688984146900996
60003	24225	0.17649504949525857
60003	55392	0.036225200124010044
60003	60003	0.30817165523643686
60003	99824	0.0366650606756121
60003	102369	0.04609771778730202
60003	132279	0.022078563926046225
60003	166093	0.12977136677074222
60005	12853	0.060264793644014256
60005	18836	0.03578119189064641
60005	42875	0.043950096023543606
60005	60005	0.338453704674139
60005	80933	0.03897958826798604
60005	81611	0.037083916774464286
60005	84909	0.21537405079697783
60005	86412	0.037117212166431185
60005	140229	0.024123076723864312
60007	54166	0.04340984158251861
60007	60007	0.19683822005626472
60007	63652	0.024598758886856708
60007	94860	0.04770639499031778
60007	97206	0.0381885936229477
60007	117528	0.0334503128671744
60007	178062	0.033528939325213225
60009	28803	0.032568817990536354
60009	60009	0.18085092152023968
60009	136120	0.023648642685264214
60009	175523	0.02044787986406434
60010	42967	0.0479419444457677
60010	60010	0.3119997880011717
60010	60606	0.03578919722195093
60010	131969	0.03158413653779732
60010	155125	0.028577799684846864
60010	160838	0.18338744429893106
60010	170898	0.06178243555993377
60012	10675	0.034899321183187074
60012	32350	0.024973719124564656
60012	60012	0.19185809333959453
60012	75872	0.03021212229983305
60012	91128	0.02495021524347483
60012	100589	0.026603870156066713
60012	112833	0.02950224760027269
60012	113558	0.031244089023134056
60012	118274	0.03614959927517585
60013	685	0.025388780630523446
60013	9313	0.02408682344729759
60013	23087	0.0539322012647277
60013	50113	0.06219809549955485
60013	60013	0.1726992624287851
60013	110865	0.06692457902969398
60013	116049	0.021577983950703823
60015	60015	0.1603927095734508
60015	71014	0.04361101288939321
60015	74441	0.06209742680509227
60015	125312	0.04530972970821692
60016	42539	0.04368399544530664
60016	60016	0.2603051060134838
60016	67121	0.04411067148152716
60016	68537	0.03425788559222884
60016	81465	0.03934304048482531
60016	96857	0.04542206898046996
60016	135689	0.038282346425762524
60017	17498	0.13066230139119647
60017	17808	0.083843930293509
60017	22093	0.02653446733617718
60017	60017	0.24471221582797142
60017	75406	0.12922464434020017
60017	80234	0.08293194375165737
60017	96930	0.06870110441127021
60017	115852	0.12298852076521906
60017	129415	0.05422888065314765
60017	171198	0.042844002834597106
60019	60019	0.2523666125668892
60019	69978	0.1155906915615788
60021	60021	0.35754652864267134
60021	61598	0.1648817097783685
60021	100172	0.14470982402715907
60021	105812	0.09339623536584471
60022	60022	0.1698480094605073
60022	65581	0.023683701258241253
60022	106598	0.02131474799866863
60026	25594	0.06133397223038267
60026	46518	0.05257842716562375
60026	60026	0.1647257112186275
60026	79876	0.02476363576654276
60026	111478	0.06952197353256762
60028	43110	0.31762794483465
60028	60028	0.6823720551653499
60029	47430	0.028055823742907014
60029	60029	0.25101008579085343
60029	114807	0.11056616259667981
60029	136879	0.06645635398649824
60029	142465	0.08961471489193566
60029	160745	0.02237268766620638
60031	17466	0.05271815297121635
60031	34268	0.03912019448910155
60031	60031	0.27628631960738015
60031	117339	0.020332205182525473
60031	121019	0.05056180870416453
60031	140795	0.041145596293231695
60031	170968	0.1917975040122231
60031	176631	0.03042763890433273
60032	60032	0.19928557064342275
60032	79191	0.06508894255220643
60032	93071	0.02093120611719353
60032	120344	0.06375580897051122
60032	125087	0.05909623308118152
60035	50936	0.054228031427062624
60035	57642	0.04093727558311846
60035	60035	0.2340713017747621
60035	86366	0.0386614397376579
60035	111683	0.042448968545158984
60035	141635	0.05468949159861036
60037	60037	0.15754278651336956
60037	123316	0.02072043054955292
60037	138663	0.022449732233484926
60038	14674	0.07715228589633856
60038	60038	0.36549786593747136
60038	78693	0.049541969369903446
60038	85952	0.08869181655833239
60038	88166	0.09305332801624036
60038	92761	0.0814806931033905
60038	126468	0.06585465193567347
60038	128502	0.027211965770686686
