90000	21750	0.13306935402861744
90000	28731	0.023742070473035545
90000	31663	0.022210091139674072
90000	83427	0.046787861998498874
90000	90000	0.28593265073852003
90000	112862	0.02406017556391617
90000	134692	0.03521956339255185
90000	140786	0.09428497032948849
90000	157523	0.030420147234754676
90000	172808	0.13342962426760563
90002	23591	0.023429202523156042
90002	90002	0.28140482569893305
90002	92115	0.11686970429535123
90002	102415	0.02736944495911931
90002	140016	0.1379465778117276
90002	146227	0.02297871460566333
90002	155131	0.023210091227296465
90003	79829	0.11442704705524062
90003	90003	0.20215405853372925
90003	90099	0.10471429198118914
90003	104093	0.0312977334810072
90004	90004	0.16600517514198565
90004	164279	0.020067929206408666
90006	35686	0.058664117370322975
90006	68889	0.059471728249536365
90006	90006	0.1679904977535169
90006	153537	0.058468113807902
90007	8289	0.03391778054768891
90007	55997	0.036952277831880355
90007	90007	0.1563356028560935
90007	167373	0.04117973955998498
90007	168416	0.03267706586613049
90008	1139	0.0421026315112653
90008	5659	0.05535651005291505
90008	7206	0.08146302909939769
90008	23659	0.032639910818594096
90008	24149	0.021685214861405424
90008	61424	0.043199426639785383
90008	90008	0.2113657988975422
90008	103749	0.021567013272704282
90008	160391	0.0735694014639867
90008	170806	0.07133852817241693
90008	173412	0.03404705822530216
90012	33351	0.03439853113194429
90012	63465	0.04014191409730755
90012	85523	0.03973266609304365
90012	90012	0.16317262732315688
90012	138111	0.034370943261165784
90012	144172	0.04040951747406833
90013	25409	0.025038631634416476
90013	27920	0.037117823216606616
90013	60910	0.05067228053975917
90013	90013	0.1835392584661935
90013	92211	0.050044342203714176
90013	139040	0.03939434482008119
90014	1169	0.02448949924704333
90014	11900	0.0372970147962761
90014	15924	0.020072514327982075
90014	27674	0.02491239936988566
90014	68479	0.02102260942823827
90014	90014	0.16374949843489606
90014	119791	0.02602904801767837
90015	9751	0.02238307285567547
90015	45269	0.020340882551031114
90015	90015	0.28442136668486157
90015	149872	0.020507329023648206
90015	154887	0.1693769037847117
90017	11135	0.020156537829491776
90017	56258	0.09161000411637062
90017	90017	0.21592427545951906
90017	109930	0.02505090989389323
90017	120611	0.0972735773183798
90017	134693	0.026126247134391937
90017	171170	0.04884809515865043
90018	30176	0.023042988402281892
90018	56843	0.02443882418188755
90018	90018	0.15423687474920295
90018	112049	0.024723842658142595
90018	119190	0.030351673873787628
90018	156598	0.02519777972698213
90018	173022	0.027329116989918915
90022	12237	0.07041866075926037
90022	78670	0.04413376357520246
90022	90022	0.4551905399093037
90022	95121	0.14277725561070553
90022	122681	0.0280376930612815
90022	127745	0.23014334307170803
90024	1396	0.029553165611414398
90024	11435	0.036597428802544185
90024	39593	0.02613665293138635
90024	50590	0.027340405967530207
90024	82067	0.03837579590124165
90024	90024	0.20752904505661923
